Start to init hits and costs
Finished to init hits and costs
Ref 1 RI 474648 DIST 1.81664e-06
Ref 1 RI 478740 DIST 1.81664e-06
Ref 1 RI 482832 DIST 1.81664e-06
Ref 1 RI 486924 DIST 1.81664e-06
Ref 1 RI 491016 DIST 1.81664e-06
Ref 1 RI 495108 DIST 1.81664e-06
Ref 1 RI 499200 DIST 1.93774e-06
Ref 1 RI 503292 DIST 1.93774e-06
Ref 1 RI 507384 DIST 1.93774e-06
Ref 1 RI 511476 DIST 1.93774e-06
Ref 1 RI 515568 DIST 1.93774e-06
Ref 1 RI 519660 DIST 1.93774e-06
Ref 1 RI 523752 DIST 1.93774e-06
Ref 1 RI 527844 DIST 1.93774e-06
Ref 1 RI 531936 DIST 2.05885e-06
Ref 1 RI 536028 DIST 2.05885e-06
Ref 1 RI 540120 DIST 2.05885e-06
Ref 1 RI 544212 DIST 2.05885e-06
Ref 1 RI 548304 DIST 2.05885e-06
Ref 1 RI 552396 DIST 2.05885e-06
Ref 1 RI 556488 DIST 2.05885e-06
Ref 1 RI 560580 DIST 2.05885e-06
Ref 1 RI 564672 DIST 2.17996e-06
Ref 1 RI 568764 DIST 2.17996e-06
Ref 1 RI 572856 DIST 2.17996e-06
Ref 1 RI 576948 DIST 2.17996e-06
Ref 1 RI 581040 DIST 2.17996e-06
Ref 1 RI 585132 DIST 2.17996e-06
Ref 1 RI 589224 DIST 2.17996e-06
Ref 1 RI 593316 DIST 2.17996e-06
Ref 1 RI 597408 DIST 2.30107e-06
Ref 1 RI 601500 DIST 2.30107e-06
Ref 1 RI 605592 DIST 2.30107e-06
Ref 1 RI 609684 DIST 2.30107e-06
Ref 1 RI 613776 DIST 2.30107e-06
Ref 1 RI 617868 DIST 2.30107e-06
Ref 1 RI 621960 DIST 2.30107e-06
Ref 1 RI 626052 DIST 2.30107e-06
Ref 1 RI 630144 DIST 2.42218e-06
Ref 1 RI 634236 DIST 2.42218e-06
Ref 1 RI 638328 DIST 2.42218e-06
Ref 1 RI 642420 DIST 2.42218e-06
Ref 1 RI 646512 DIST 2.42218e-06
Ref 1 RI 650604 DIST 2.42218e-06
Ref 1 RI 654696 DIST 2.42218e-06
Ref 1 RI 658788 DIST 2.42218e-06
Ref 1 RI 662880 DIST 2.54329e-06
Ref 1 RI 666972 DIST 2.54329e-06
Ref 1 RI 671064 DIST 2.54329e-06
Ref 1 RI 675156 DIST 2.54329e-06
Ref 1 RI 679248 DIST 2.54329e-06
Ref 1 RI 683340 DIST 2.54329e-06
Ref 1 RI 687432 DIST 2.54329e-06
Ref 1 RI 691524 DIST 2.54329e-06
Ref 1 RI 695616 DIST 2.6644e-06
Ref 1 RI 699708 DIST 2.6644e-06
Ref 1 RI 703800 DIST 2.6644e-06
Ref 1 RI 707892 DIST 2.6644e-06
Ref 1 RI 711984 DIST 2.6644e-06
Ref 1 RI 716076 DIST 2.6644e-06
Ref 1 RI 720168 DIST 2.6644e-06
Ref 1 RI 724260 DIST 2.6644e-06
Ref 1 RI 728352 DIST 2.78551e-06
Ref 1 RI 732444 DIST 2.78551e-06
Ref 1 RI 736536 DIST 2.78551e-06
Ref 1 RI 740628 DIST 2.78551e-06
Ref 1 RI 744720 DIST 2.78551e-06
Ref 1 RI 748812 DIST 2.78551e-06
Ref 1 RI 752904 DIST 2.78551e-06
Ref 1 RI 756996 DIST 2.78551e-06
Ref 1 RI 761088 DIST 2.90662e-06
Ref 1 RI 765180 DIST 2.90662e-06
Ref 1 RI 769272 DIST 2.90662e-06
Ref 1 RI 773364 DIST 2.90662e-06
Ref 1 RI 777456 DIST 2.90662e-06
Ref 1 RI 781548 DIST 2.90662e-06
Ref 1 RI 785640 DIST 2.90662e-06
Ref 1 RI 789732 DIST 2.90662e-06
Ref 1 RI 793824 DIST 3.02773e-06
Ref 1 RI 797916 DIST 3.02773e-06
Ref 1 RI 802008 DIST 3.02773e-06
Ref 1 RI 806100 DIST 3.02773e-06
Ref 1 RI 810192 DIST 3.02773e-06
Ref 1 RI 814284 DIST 3.02773e-06
Ref 1 RI 818376 DIST 3.02773e-06
Ref 1 RI 822468 DIST 3.02773e-06
Ref 1 RI 826560 DIST 3.14883e-06
Ref 1 RI 830652 DIST 3.14883e-06
Ref 1 RI 834744 DIST 3.14883e-06
Ref 1 RI 838836 DIST 3.14883e-06
Ref 1 RI 842928 DIST 3.14883e-06
Ref 1 RI 847020 DIST 3.14883e-06
Ref 1 RI 851112 DIST 3.14883e-06
Ref 1 RI 855204 DIST 3.14883e-06
Ref 1 RI 859296 DIST 3.26994e-06
Ref 1 RI 863388 DIST 3.26994e-06
Ref 1 RI 867480 DIST 3.26994e-06
Ref 1 RI 871572 DIST 3.26994e-06
Ref 1 RI 875664 DIST 3.26994e-06
Ref 1 RI 879756 DIST 3.26994e-06
Ref 1 RI 883848 DIST 3.26994e-06
Ref 1 RI 887940 DIST 3.26994e-06
Ref 1 RI 892032 DIST 3.39105e-06
Ref 1 RI 896124 DIST 3.39105e-06
Ref 1 RI 900216 DIST 3.39105e-06
Ref 1 RI 904308 DIST 3.39105e-06
Ref 1 RI 908400 DIST 3.39105e-06
Ref 1 RI 912492 DIST 3.39105e-06
Ref 1 RI 916584 DIST 3.39105e-06
Ref 1 RI 920676 DIST 3.39105e-06
Ref 1 RI 924768 DIST 3.51216e-06
Ref 1 RI 928860 DIST 3.51216e-06
Ref 1 RI 932952 DIST 3.51216e-06
Ref 1 RI 937044 DIST 3.51216e-06
Ref 1 RI 941136 DIST 3.51216e-06
Ref 1 RI 945228 DIST 3.51216e-06
Ref 1 RI 949320 DIST 3.51216e-06
Ref 1 RI 953412 DIST 3.51216e-06
Ref 1 RI 957504 DIST 3.63327e-06
Ref 1 RI 961596 DIST 3.63327e-06
Ref 1 RI 965688 DIST 3.63327e-06
Ref 1 RI 969780 DIST 3.63327e-06
Ref 1 RI 973872 DIST 3.63327e-06
Ref 1 RI 977964 DIST 3.63327e-06
Ref 1 RI 982056 DIST 3.63327e-06
Ref 1 RI 986148 DIST 3.63327e-06
Ref 1 RI 990240 DIST 3.75438e-06
Ref 1 RI 994332 DIST 3.75438e-06
Ref 1 RI 998424 DIST 3.75438e-06
Ref 1 RI 1002516 DIST 3.75438e-06
Ref 1 RI 1006608 DIST 3.75438e-06
Ref 1 RI 1010700 DIST 3.75438e-06
Ref 1 RI 1014792 DIST 3.75438e-06
Ref 1 RI 1018884 DIST 3.75438e-06
Ref 1 RI 1022976 DIST 3.87549e-06
Ref 1 RI 1027068 DIST 3.87549e-06
Ref 1 RI 1031160 DIST 3.87549e-06
Ref 1 RI 1035252 DIST 3.87549e-06
Ref 1 RI 1039344 DIST 3.87549e-06
Ref 1 RI 1043436 DIST 3.87549e-06
Ref 1 RI 1047528 DIST 3.87549e-06
Ref 1 RI 1051620 DIST 3.87549e-06
Ref 1 RI 1055712 DIST 3.9966e-06
Ref 1 RI 1059804 DIST 3.9966e-06
Ref 1 RI 1063896 DIST 3.9966e-06
Ref 1 RI 1067988 DIST 3.9966e-06
Ref 1 RI 1072080 DIST 3.9966e-06
Ref 1 RI 1076172 DIST 3.9966e-06
Ref 1 RI 1080264 DIST 3.9966e-06
Ref 1 RI 1084356 DIST 3.9966e-06
Ref 1 RI 1088448 DIST 4.11771e-06
Ref 1 RI 1092540 DIST 4.11771e-06
Ref 1 RI 1096632 DIST 4.11771e-06
Ref 1 RI 1100724 DIST 4.11771e-06
Ref 1 RI 1104816 DIST 4.11771e-06
Ref 1 RI 1108908 DIST 4.11771e-06
Ref 1 RI 1113000 DIST 4.11771e-06
Ref 1 RI 1117092 DIST 4.11771e-06
Ref 1 RI 1121184 DIST 4.23882e-06
Ref 1 RI 1125276 DIST 4.23882e-06
Ref 1 RI 1129368 DIST 4.23882e-06
Ref 1 RI 1133460 DIST 4.23882e-06
Ref 1 RI 1137552 DIST 4.23882e-06
Ref 1 RI 1141644 DIST 4.23882e-06
Ref 1 RI 1145736 DIST 4.23882e-06
Ref 1 RI 1149828 DIST 4.23882e-06
Ref 1 RI 1153920 DIST 4.35992e-06
Ref 1 RI 1158012 DIST 4.35992e-06
Ref 1 RI 1162104 DIST 4.35992e-06
Ref 1 RI 1166196 DIST 4.35992e-06
Ref 1 RI 1170288 DIST 4.35992e-06
Ref 1 RI 1174380 DIST 4.35992e-06
Ref 1 RI 1178472 DIST 4.35992e-06
Ref 1 RI 1182564 DIST 4.35992e-06
Ref 1 RI 1186656 DIST 4.48103e-06
Ref 1 RI 1190748 DIST 4.48103e-06
Ref 1 RI 1194840 DIST 4.48103e-06
Ref 1 RI 1198932 DIST 4.48103e-06
Ref 1 RI 1203024 DIST 4.48103e-06
Ref 1 RI 1207116 DIST 4.48103e-06
Ref 1 RI 1211208 DIST 4.48103e-06
Ref 1 RI 1215300 DIST 4.48103e-06
Ref 1 RI 1219392 DIST 4.60214e-06
Ref 1 RI 1223484 DIST 4.60214e-06
Ref 1 RI 1227576 DIST 4.60214e-06
Ref 1 RI 1231668 DIST 4.60214e-06
Ref 1 RI 1235760 DIST 4.60214e-06
Ref 1 RI 1239852 DIST 4.60214e-06
Ref 1 RI 1243944 DIST 4.60214e-06
Ref 1 RI 1248036 DIST 4.60214e-06
Ref 1 RI 1252128 DIST 4.72325e-06
Ref 1 RI 1256220 DIST 4.72325e-06
Ref 1 RI 1260312 DIST 4.72325e-06
Ref 1 RI 1264404 DIST 4.72325e-06
Ref 1 RI 1268496 DIST 4.72325e-06
Ref 1 RI 1272588 DIST 4.72325e-06
Ref 1 RI 1276680 DIST 4.72325e-06
Ref 1 RI 1280772 DIST 4.72325e-06
Ref 1 RI 1284864 DIST 4.84436e-06
Ref 1 RI 1288956 DIST 4.84436e-06
Ref 1 RI 1293048 DIST 4.84436e-06
Ref 1 RI 1297140 DIST 4.84436e-06
Ref 1 RI 1301232 DIST 4.84436e-06
Ref 1 RI 1305324 DIST 4.84436e-06
Ref 1 RI 1309416 DIST 4.84436e-06
Ref 1 RI 1313508 DIST 4.84436e-06
Ref 1 RI 1317600 DIST 4.96547e-06
Ref 1 RI 1321692 DIST 4.96547e-06
Ref 1 RI 1325784 DIST 4.96547e-06
Ref 1 RI 1329876 DIST 4.96547e-06
Ref 1 RI 1333968 DIST 4.96547e-06
Ref 1 RI 1338060 DIST 4.96547e-06
Ref 1 RI 1342152 DIST 4.96547e-06
Ref 1 RI 1346244 DIST 4.96547e-06
Ref 1 RI 1350336 DIST 5.08658e-06
Ref 1 RI 1354428 DIST 5.08658e-06
Ref 1 RI 1358520 DIST 5.08658e-06
Ref 1 RI 1362612 DIST 5.08658e-06
Ref 1 RI 1366704 DIST 5.08658e-06
Ref 1 RI 1370796 DIST 5.08658e-06
Ref 1 RI 1374888 DIST 5.08658e-06
Ref 1 RI 1378980 DIST 5.08658e-06
Ref 1 RI 1383072 DIST 5.20769e-06
Ref 1 RI 1387164 DIST 5.20769e-06
Ref 1 RI 1391256 DIST 5.20769e-06
Ref 1 RI 1395348 DIST 5.20769e-06
Ref 1 RI 1399440 DIST 5.20769e-06
Ref 1 RI 1403532 DIST 5.20769e-06
Ref 1 RI 1407624 DIST 5.20769e-06
Ref 1 RI 1411716 DIST 5.20769e-06
Ref 1 RI 1415808 DIST 5.3288e-06
Ref 1 RI 1419900 DIST 5.3288e-06
Ref 1 RI 1423992 DIST 5.3288e-06
Ref 1 RI 1428084 DIST 5.3288e-06
Ref 1 RI 1432176 DIST 5.3288e-06
Ref 1 RI 1436268 DIST 5.3288e-06
Ref 1 RI 1440360 DIST 5.3288e-06
Ref 1 RI 1444452 DIST 5.3288e-06
Ref 1 RI 1448544 DIST 5.44991e-06
Ref 1 RI 1452636 DIST 5.44991e-06
Ref 1 RI 1456728 DIST 5.44991e-06
Ref 1 RI 1460820 DIST 5.44991e-06
Ref 1 RI 1464912 DIST 5.44991e-06
Ref 1 RI 1469004 DIST 5.44991e-06
Ref 1 RI 1473096 DIST 5.44991e-06
Ref 1 RI 1477188 DIST 5.44991e-06
Ref 1 RI 1481280 DIST 5.57101e-06
Ref 1 RI 1485372 DIST 5.57101e-06
Ref 1 RI 1489464 DIST 5.57101e-06
Ref 1 RI 1493556 DIST 5.57101e-06
Ref 1 RI 1497648 DIST 5.57101e-06
Ref 1 RI 1501740 DIST 5.57101e-06
Ref 1 RI 1505832 DIST 5.57101e-06
Ref 1 RI 1509924 DIST 5.57101e-06
Ref 1 RI 1514016 DIST 5.69212e-06
Ref 1 RI 1518108 DIST 5.69212e-06
Ref 1 RI 1522200 DIST 5.69212e-06
Ref 1 RI 1526292 DIST 5.69212e-06
Ref 1 RI 1530384 DIST 5.69212e-06
Ref 1 RI 1534476 DIST 5.69212e-06
Ref 1 RI 1538568 DIST 5.69212e-06
Ref 1 RI 1542660 DIST 5.69212e-06
Ref 1 RI 1546752 DIST 5.81323e-06
Ref 1 RI 1550844 DIST 5.81323e-06
Ref 1 RI 1554936 DIST 5.81323e-06
Ref 1 RI 1559028 DIST 5.81323e-06
Ref 1 RI 1563120 DIST 5.81323e-06
Ref 1 RI 1567212 DIST 5.81323e-06
Ref 1 RI 1571304 DIST 5.81323e-06
Ref 1 RI 1575396 DIST 5.81323e-06
Ref 1 RI 1579488 DIST 5.93434e-06
Ref 1 RI 1583580 DIST 5.93434e-06
Ref 1 RI 1587672 DIST 5.93434e-06
Ref 1 RI 1591764 DIST 5.93434e-06
Ref 1 RI 1595856 DIST 5.93434e-06
Ref 1 RI 1599948 DIST 5.93434e-06
Ref 1 RI 1604040 DIST 5.93434e-06
Ref 1 RI 1608132 DIST 5.93434e-06
Ref 1 RI 1612224 DIST 6.05545e-06
Ref 1 RI 1616316 DIST 6.05545e-06
Ref 1 RI 1620408 DIST 6.05545e-06
Ref 1 RI 1624500 DIST 6.05545e-06
Ref 1 RI 1628592 DIST 6.05545e-06
Ref 1 RI 1632684 DIST 6.05545e-06
Ref 1 RI 1636776 DIST 6.05545e-06
Ref 1 RI 1640868 DIST 6.05545e-06
Ref 1 RI 1644960 DIST 6.17656e-06
Ref 1 RI 1649052 DIST 6.17656e-06
Ref 1 RI 1653144 DIST 6.17656e-06
Ref 1 RI 1657236 DIST 6.17656e-06
Ref 1 RI 1661328 DIST 6.17656e-06
Ref 1 RI 1665420 DIST 6.17656e-06
Ref 1 RI 1669512 DIST 6.17656e-06
Ref 1 RI 1673604 DIST 6.17656e-06
Ref 1 RI 1677696 DIST 6.29767e-06
Ref 1 RI 1681788 DIST 6.29767e-06
Ref 1 RI 1685880 DIST 6.29767e-06
Ref 1 RI 1689972 DIST 6.29767e-06
Ref 1 RI 1694064 DIST 6.29767e-06
Ref 1 RI 1698156 DIST 6.29767e-06
Ref 1 RI 1702248 DIST 6.29767e-06
Ref 1 RI 1706340 DIST 6.29767e-06
Ref 1 RI 1710432 DIST 6.41878e-06
Ref 1 RI 1714524 DIST 6.41878e-06
Ref 1 RI 1718616 DIST 6.41878e-06
Ref 1 RI 1722708 DIST 6.41878e-06
Ref 1 RI 1726800 DIST 6.41878e-06
Ref 1 RI 1730892 DIST 6.41878e-06
Ref 1 RI 1734984 DIST 6.41878e-06
Ref 1 RI 1739076 DIST 6.41878e-06
Ref 1 RI 1743168 DIST 6.53989e-06
Ref 1 RI 1747260 DIST 6.53989e-06
Ref 1 RI 1751352 DIST 6.53989e-06
Ref 1 RI 1755444 DIST 6.53989e-06
Ref 1 RI 1759536 DIST 6.53989e-06
Ref 1 RI 1763628 DIST 6.53989e-06
Ref 1 RI 1767720 DIST 6.53989e-06
Ref 1 RI 1771812 DIST 6.53989e-06
Ref 1 RI 1775904 DIST 6.661e-06
Ref 1 RI 1779996 DIST 6.661e-06
Ref 1 RI 1784088 DIST 6.661e-06
Ref 1 RI 1788180 DIST 6.661e-06
Ref 1 RI 1792272 DIST 6.661e-06
Ref 1 RI 1796364 DIST 6.661e-06
Ref 1 RI 1800456 DIST 6.661e-06
Ref 1 RI 1804548 DIST 6.661e-06
Ref 1 RI 1808640 DIST 6.7821e-06
Ref 1 RI 1812732 DIST 6.7821e-06
Ref 1 RI 1816824 DIST 6.7821e-06
Ref 1 RI 1820916 DIST 6.7821e-06
Ref 1 RI 1825008 DIST 6.7821e-06
Ref 1 RI 1829100 DIST 6.7821e-06
Ref 1 RI 1833192 DIST 6.7821e-06
Ref 1 RI 1837284 DIST 6.7821e-06
Ref 1 RI 1841376 DIST 6.90321e-06
Ref 1 RI 1845468 DIST 6.90321e-06
Ref 1 RI 1849560 DIST 6.90321e-06
Ref 1 RI 1853652 DIST 6.90321e-06
Ref 1 RI 1857744 DIST 6.90321e-06
Ref 1 RI 1861836 DIST 6.90321e-06
Ref 1 RI 1865928 DIST 6.90321e-06
Ref 1 RI 1870020 DIST 6.90321e-06
Ref 1 RI 1874112 DIST 7.02432e-06
Ref 1 RI 1878204 DIST 7.02432e-06
Ref 1 RI 1882296 DIST 7.02432e-06
Ref 1 RI 1886388 DIST 7.02432e-06
Ref 1 RI 1890480 DIST 7.02432e-06
Ref 1 RI 1894572 DIST 7.02432e-06
Ref 1 RI 1898664 DIST 7.02432e-06
Ref 1 RI 1902756 DIST 7.02432e-06
Ref 1 RI 1906848 DIST 7.14543e-06
Ref 1 RI 1910940 DIST 7.14543e-06
Ref 1 RI 1915032 DIST 7.14543e-06
Ref 1 RI 1919124 DIST 7.14543e-06
Ref 1 RI 1923216 DIST 7.14543e-06
Ref 1 RI 1927308 DIST 7.14543e-06
Ref 1 RI 1931400 DIST 7.14543e-06
Ref 1 RI 1935492 DIST 7.14543e-06
Ref 1 RI 1939584 DIST 7.26654e-06
Ref 1 RI 1943676 DIST 7.26654e-06
Ref 1 RI 1947768 DIST 7.26654e-06
Ref 1 RI 1951860 DIST 7.26654e-06
Ref 1 RI 1955952 DIST 7.26654e-06
Ref 1 RI 1960044 DIST 7.26654e-06
Ref 1 RI 1964136 DIST 7.26654e-06
Ref 1 RI 1968228 DIST 7.26654e-06
Ref 1 RI 1972320 DIST 7.38765e-06
Ref 1 RI 1976412 DIST 7.38765e-06
Ref 1 RI 1980504 DIST 7.38765e-06
Ref 1 RI 1984596 DIST 7.38765e-06
Ref 1 RI 1988688 DIST 7.38765e-06
Ref 1 RI 1992780 DIST 7.38765e-06
Ref 1 RI 1996872 DIST 7.38765e-06
Ref 1 RI 2000964 DIST 7.38765e-06
Ref 1 RI 2005056 DIST 7.50876e-06
Ref 1 RI 2009148 DIST 7.50876e-06
Ref 1 RI 2013240 DIST 7.50876e-06
Ref 1 RI 2017332 DIST 7.50876e-06
Ref 1 RI 2021424 DIST 7.50876e-06
Ref 1 RI 2025516 DIST 7.50876e-06
Ref 1 RI 2029608 DIST 7.50876e-06
Ref 1 RI 2033700 DIST 7.50876e-06
Ref 1 RI 2037792 DIST 7.62987e-06
Ref 1 RI 2041884 DIST 7.62987e-06
Ref 1 RI 2045976 DIST 7.62987e-06
Ref 1 RI 2050068 DIST 7.62987e-06
Ref 1 RI 2054160 DIST 7.62987e-06
Ref 1 RI 2058252 DIST 7.62987e-06
Ref 1 RI 2062344 DIST 7.62987e-06
Ref 1 RI 2066436 DIST 7.62987e-06
Ref 1 RI 2070528 DIST 7.75098e-06
Ref 1 RI 2074620 DIST 7.75098e-06
Ref 1 RI 2078712 DIST 7.75098e-06
Ref 1 RI 2082804 DIST 7.75098e-06
Ref 1 RI 2086896 DIST 7.75098e-06
Ref 1 RI 2090988 DIST 7.75098e-06
Ref 1 RI 2095080 DIST 7.75098e-06
Ref 1 RI 2099172 DIST 7.75098e-06
Ref 1 RI 2103264 DIST 7.87209e-06
Ref 1 RI 2107356 DIST 7.87209e-06
Ref 1 RI 2111448 DIST 7.87209e-06
Ref 1 RI 2115540 DIST 7.87209e-06
Ref 1 RI 2119632 DIST 7.87209e-06
Ref 1 RI 2123724 DIST 7.87209e-06
Ref 1 RI 2127816 DIST 7.87209e-06
Ref 1 RI 2131908 DIST 7.87209e-06
Ref 1 RI 2136000 DIST 7.99319e-06
Ref 1 RI 2140092 DIST 7.99319e-06
Ref 1 RI 2144184 DIST 7.99319e-06
Ref 1 RI 2148276 DIST 7.99319e-06
Ref 1 RI 2152368 DIST 7.99319e-06
Ref 1 RI 2156460 DIST 7.99319e-06
Ref 1 RI 2160552 DIST 7.99319e-06
Ref 1 RI 2164644 DIST 7.99319e-06
Ref 1 RI 2168736 DIST 8.1143e-06
Ref 1 RI 2172828 DIST 8.1143e-06
Ref 1 RI 2176920 DIST 8.1143e-06
Ref 1 RI 2181012 DIST 8.1143e-06
Ref 1 RI 2185104 DIST 8.1143e-06
Ref 1 RI 2189196 DIST 8.1143e-06
Ref 1 RI 2193288 DIST 8.1143e-06
Ref 1 RI 2197380 DIST 8.1143e-06
Ref 1 RI 2201472 DIST 8.23541e-06
Ref 1 RI 2205564 DIST 8.23541e-06
Ref 1 RI 2209656 DIST 8.23541e-06
Ref 1 RI 2213748 DIST 8.23541e-06
Ref 1 RI 2217840 DIST 8.23541e-06
Ref 1 RI 2221932 DIST 8.23541e-06
Ref 1 RI 2226024 DIST 8.23541e-06
Ref 1 RI 2230116 DIST 8.23541e-06
Ref 1 RI 2234208 DIST 8.35652e-06
Ref 1 RI 2238300 DIST 8.35652e-06
Ref 1 RI 2242392 DIST 8.35652e-06
Ref 1 RI 2246484 DIST 8.35652e-06
Ref 1 RI 2250576 DIST 8.35652e-06
Ref 1 RI 2254668 DIST 8.35652e-06
Ref 1 RI 2258760 DIST 8.35652e-06
Ref 1 RI 2262852 DIST 8.35652e-06
Ref 1 RI 2266944 DIST 8.47763e-06
Ref 1 RI 2271036 DIST 8.47763e-06
Ref 1 RI 2275128 DIST 8.47763e-06
Ref 1 RI 2279220 DIST 8.47763e-06
Ref 1 RI 2283312 DIST 8.47763e-06
Ref 1 RI 2287404 DIST 8.47763e-06
Ref 1 RI 2291496 DIST 8.47763e-06
Ref 1 RI 2295588 DIST 8.47763e-06
Ref 1 RI 2299680 DIST 8.59874e-06
Ref 1 RI 2303772 DIST 8.59874e-06
Ref 1 RI 2307864 DIST 8.59874e-06
Ref 1 RI 2311956 DIST 8.59874e-06
Ref 1 RI 2316048 DIST 8.59874e-06
Ref 1 RI 2320140 DIST 8.59874e-06
Ref 1 RI 2324232 DIST 8.59874e-06
Ref 1 RI 2328324 DIST 8.59874e-06
Ref 1 RI 2332416 DIST 8.71985e-06
Ref 1 RI 2336508 DIST 8.71985e-06
Ref 1 RI 2340600 DIST 8.71985e-06
Ref 1 RI 2344692 DIST 8.71985e-06
Ref 1 RI 2348784 DIST 8.71985e-06
Ref 1 RI 2352876 DIST 8.71985e-06
Ref 1 RI 2356968 DIST 8.71985e-06
Ref 1 RI 2361060 DIST 8.71985e-06
Ref 1 RI 2365152 DIST 8.84096e-06
Ref 1 RI 2369244 DIST 8.84096e-06
Ref 1 RI 2373336 DIST 8.84096e-06
Ref 1 RI 2377428 DIST 8.84096e-06
Ref 1 RI 2381520 DIST 8.84096e-06
Ref 1 RI 2385612 DIST 8.84096e-06
Ref 1 RI 2389704 DIST 8.84096e-06
Ref 1 RI 2393796 DIST 8.84096e-06
Ref 1 RI 2397888 DIST 8.96207e-06
Ref 1 RI 2401980 DIST 8.96207e-06
Ref 1 RI 2406072 DIST 8.96207e-06
Ref 1 RI 2410164 DIST 8.96207e-06
Ref 1 RI 2414256 DIST 8.96207e-06
Ref 1 RI 2418348 DIST 8.96207e-06
Ref 1 RI 2422440 DIST 8.96207e-06
Ref 1 RI 2426532 DIST 8.96207e-06
Ref 1 RI 2430624 DIST 9.08318e-06
Ref 1 RI 2434716 DIST 9.08318e-06
Ref 1 RI 2438808 DIST 9.08318e-06
Ref 1 RI 2442900 DIST 9.08318e-06
Ref 1 RI 2446992 DIST 9.08318e-06
Ref 1 RI 2451084 DIST 9.08318e-06
Ref 1 RI 2455176 DIST 9.08318e-06
Ref 1 RI 2459268 DIST 9.08318e-06
Ref 1 RI 2463360 DIST 9.20428e-06
Ref 1 RI 2467452 DIST 9.20428e-06
Ref 1 RI 2471544 DIST 9.20428e-06
Ref 1 RI 2475636 DIST 9.20428e-06
Ref 1 RI 2479728 DIST 9.20428e-06
Ref 1 RI 2483820 DIST 9.20428e-06
Ref 1 RI 2487912 DIST 9.20428e-06
Ref 1 RI 2492004 DIST 9.20428e-06
Ref 1 RI 2496096 DIST 9.32539e-06
Ref 1 RI 2500188 DIST 9.32539e-06
Ref 1 RI 2504280 DIST 9.32539e-06
Ref 1 RI 2508372 DIST 9.32539e-06
Ref 1 RI 2512464 DIST 9.32539e-06
Ref 1 RI 2516556 DIST 9.32539e-06
Ref 1 RI 2520648 DIST 9.32539e-06
Ref 1 RI 2524740 DIST 9.32539e-06
Ref 1 RI 2528832 DIST 9.4465e-06
Ref 1 RI 2532924 DIST 9.4465e-06
Ref 1 RI 2537016 DIST 9.4465e-06
Ref 1 RI 2541108 DIST 9.4465e-06
Ref 1 RI 2545200 DIST 9.4465e-06
Ref 1 RI 2549292 DIST 9.4465e-06
Ref 1 RI 2553384 DIST 9.4465e-06
Ref 1 RI 2557476 DIST 9.4465e-06
Ref 1 RI 2561568 DIST 9.56761e-06
Ref 1 RI 2565660 DIST 9.56761e-06
Ref 1 RI 2569752 DIST 9.56761e-06
Ref 1 RI 2573844 DIST 9.56761e-06
Ref 1 RI 2577936 DIST 9.56761e-06
Ref 1 RI 2582028 DIST 9.56761e-06
Ref 1 RI 2586120 DIST 9.56761e-06
Ref 1 RI 2590212 DIST 9.56761e-06
Ref 1 RI 2594304 DIST 9.68872e-06
Ref 1 RI 2598396 DIST 9.68872e-06
Ref 1 RI 2602488 DIST 9.68872e-06
Ref 1 RI 2606580 DIST 9.68872e-06
Ref 1 RI 2610672 DIST 9.68872e-06
Ref 1 RI 2614764 DIST 9.68872e-06
Ref 1 RI 2618856 DIST 9.68872e-06
Ref 1 RI 2622948 DIST 9.68872e-06
Ref 1 RI 2627040 DIST 9.80983e-06
Ref 1 RI 2631132 DIST 9.80983e-06
Ref 1 RI 2635224 DIST 9.80983e-06
Ref 1 RI 2639316 DIST 9.80983e-06
Ref 1 RI 2643408 DIST 9.80983e-06
Ref 1 RI 2647500 DIST 9.80983e-06
Ref 1 RI 2651592 DIST 9.80983e-06
Ref 1 RI 2655684 DIST 9.80983e-06
Ref 1 RI 2659776 DIST 9.93094e-06
Ref 1 RI 2663868 DIST 9.93094e-06
Ref 1 RI 2667960 DIST 9.93094e-06
Ref 1 RI 2672052 DIST 9.93094e-06
Ref 1 RI 2676144 DIST 9.93094e-06
Ref 1 RI 2680236 DIST 9.93094e-06
Ref 1 RI 2684328 DIST 9.93094e-06
Ref 1 RI 2688420 DIST 9.93094e-06
Ref 1 RI 2692512 DIST 1.0052e-05
Ref 1 RI 2696604 DIST 1.0052e-05
Ref 1 RI 2700696 DIST 1.0052e-05
Ref 1 RI 2704788 DIST 1.0052e-05
Ref 1 RI 2708880 DIST 1.0052e-05
Ref 1 RI 2712972 DIST 1.0052e-05
Ref 1 RI 2717064 DIST 1.0052e-05
Ref 1 RI 2721156 DIST 1.0052e-05
Ref 1 RI 2725248 DIST 1.01732e-05
Ref 1 RI 2729340 DIST 1.01732e-05
Ref 1 RI 2733432 DIST 1.01732e-05
Ref 1 RI 2737524 DIST 1.01732e-05
Ref 1 RI 2741616 DIST 1.01732e-05
Ref 1 RI 2745708 DIST 1.01732e-05
Ref 1 RI 2749800 DIST 1.01732e-05
Ref 1 RI 2753892 DIST 1.01732e-05
Ref 1 RI 2757984 DIST 1.02943e-05
Ref 1 RI 2762076 DIST 1.02943e-05
Ref 1 RI 2766168 DIST 1.02943e-05
Ref 1 RI 2770260 DIST 1.02943e-05
Ref 1 RI 2774352 DIST 1.02943e-05
Ref 1 RI 2778444 DIST 1.02943e-05
